id,title,genres,language,user_score,runtime_hour,runtime_min,release_date,vote_count,director,top_billed,budget_usd,revenue_usd,runtime,budget,revenue,film_id,poster_path,backdrop_path
4372,Barbie Mariposa,"Animation, Fantasy, Family",en,6.8,1,15,2008-02-26,508,Conrad Helten,"Chiara Zanni, Tabitha St. Germain, Kathleen Barr, Erin Mathews, Nicole Oliver",,,1h 15 min,,,4372,https://image.tmdb.org/t/p/w500/qsb1OQCNVMAX3KRT6xhKOl3mM6P.jpg,https://image.tmdb.org/t/p/w500/zSl3iNXpHqwo6CK8NUsWj3VVbH4.jpg
4373,Wyatt Earp,"Western, Drama, Action, Adventure",en,6.8,3,11,1994-06-24,834,Lawrence Kasdan,"Kevin Costner, Dennis Quaid, Gene Hackman, David Andrews, Linden Ashby",63000000.0,25100000.0,3h 11 min,"$63,000,000","$25,100,000",4373,https://image.tmdb.org/t/p/w500/51LItgyecu2KMAtIchYogEykCIu.jpg,https://image.tmdb.org/t/p/w500/gypNgEwOqchc5cLCYtcwlViDUH8.jpg
4374,Against the Ice,"Drama, Adventure, History",en,6.8,1,41,2022-02-10,530,Peter Flinth,"Nikolaj Coster-Waldau, Joe Cole, Charles Dance, Heida Reed, Gísli Örn Garðarsson",,,1h 41 min,,,4374,https://image.tmdb.org/t/p/w500/6FSGYvPEhIx3ThOikGqHmKxeyNN.jpg,https://image.tmdb.org/t/p/w500/f0rJiN5BLhd8oSTBQanKArcV7GN.jpg
4375,Level 16,"Science Fiction, Thriller",en,6.8,1,42,2018-02-20,645,Danishka Esterhazy,"Katie Douglas, Celina Martin, Peter Outerbridge, Sara Canning, Alexis Whelan",,15575.0,1h 42 min,,"$15,575",4375,https://image.tmdb.org/t/p/w500/kILAL9kJdW3f6wk9Ai0tavgi6mp.jpg,https://image.tmdb.org/t/p/w500/u4huTFYxr1hgrtmRq1Jj7wDicgi.jpg
4376,Justice League vs. the Fatal Five,"Animation, Action, Science Fiction",en,6.8,1,17,2019-03-29,338,Sam Liu,"Elyes Gabel, Diane Guerrero, Kevin Conroy, Susan Eisenberg, George Newbern",,,1h 17 min,,,4376,https://image.tmdb.org/t/p/w500/9F4yd1lnTKFHZkme1nuPWmH1hbl.jpg,https://image.tmdb.org/t/p/w500/95sZU1pEq410rtKZJU61eZ7mAfs.jpg
4377,One Man and his Cow,"Drama, Comedy",fr,6.8,1,31,2016-02-17,335,Mohamed Hamidi,"Fatsah Bouyahmed, Lambert Wilson, Jamel Debbouze, Julia Piaton, Hajar Masdouki",5300000.0,,1h 31 min,"$5,300,000",,4377,https://image.tmdb.org/t/p/w500/vkEvayLdaQFO34cPnwjGw9LAr0T.jpg,https://image.tmdb.org/t/p/w500/fVBFQQPoWCbhJdT9tWtHIifw7ya.jpg
4378,All Dogs Go to Heaven,"Drama, Animation, Family, Comedy, Fantasy",en,6.8,1,29,1989-11-17,1011,Don Bluth,"Burt Reynolds, Dom DeLuise, Judith Barsi, Melba Moore, Daryl Gilley",13800000.0,27100027.0,1h 29 min,"$13,800,000","$27,100,027",4378,https://image.tmdb.org/t/p/w500/nmWh1NglDinfkHD9zCNqGWyhl7Q.jpg,https://image.tmdb.org/t/p/w500/6V5Jui7BiMHMr1ZIFmiFzefCzjd.jpg
4379,Infested,Horror,fr,6.8,1,46,2023-12-27,354,Sébastien Vaniček,"Théo Christine, Sofia Lesaffre, Finnegan Oldfield, Jérôme Niel, Lisa Nyarko",,2110014.0,1h 46 min,,"$2,110,014",4379,https://image.tmdb.org/t/p/w500/dY98PkUAbIGUUg0FhXEcOkbzHIZ.jpg,https://image.tmdb.org/t/p/w500/k0ucFBBgSDTXYU8fVHXJyjAuIIe.jpg
4380,Breaking Surface,"Drama, Thriller",sv,6.8,1,22,2020-02-14,403,Joachim Hedén,"Moa Gammel, Madeleine Martin, Lena Hope, Trine Wiggen, Maja Söderström",,98157.0,1h 22 min,,"$98,157",4380,https://image.tmdb.org/t/p/w500/zlOvKg5WkXcwcmqy2KaiXoXLAky.jpg,https://image.tmdb.org/t/p/w500/bpHseZ8Vwh3nk7cowKxQ68Dm2Xq.jpg
4381,The Highwaymen,"Crime, Drama, Thriller",en,6.8,2,13,2019-03-15,2002,John Lee Hancock,"Kevin Costner, Woody Harrelson, Kathy Bates, John Carroll Lynch, Thomas Mann",49000000.0,,2h 13 min,"$49,000,000",,4381,https://image.tmdb.org/t/p/w500/4bRYg4l12yDuJvAfqvUOPnBrxno.jpg,https://image.tmdb.org/t/p/w500/7SleH2eUSnAohTcn6zkYkGXJDVP.jpg
4382,Pawn Sacrifice,"Thriller, Drama",en,6.8,1,55,2015-09-16,935,Edward Zwick,"Tobey Maguire, Peter Sarsgaard, Liev Schreiber, Michael Stuhlbarg, Lily Rabe",19000000.0,5600000.0,1h 55 min,"$19,000,000","$5,600,000",4382,https://image.tmdb.org/t/p/w500/lw6oQ70aLS2thMyUn0CPSYiUiau.jpg,https://image.tmdb.org/t/p/w500/xJkWzH5PE94KevRysjIEF14s0Ws.jpg
4383,Get on Up,"Drama, Music",en,6.8,2,19,2014-08-01,512,Tate Taylor,"Chadwick Boseman, Nelsan Ellis, Dan Aykroyd, Viola Davis, Lennie James",30000000.0,33448971.0,2h 19 min,"$30,000,000","$33,448,971",4383,https://image.tmdb.org/t/p/w500/dVbGeU5agxFGcJnL5hk4uO8W7i2.jpg,https://image.tmdb.org/t/p/w500/j3qoYRsQueTCvFhOVakVNhqmxRW.jpg
4384,The Nun II,Horror,en,6.8,1,50,2023-09-06,2018,Michael Chaves,"Taissa Farmiga, Jonas Bloquet, Storm Reid, Anna Popplewell, Bonnie Aarons",38500000.0,269467073.0,1h 50 min,"$38,500,000","$269,467,073",4384,https://image.tmdb.org/t/p/w500/5gzzkR7y3hnY8AD1wXjCnVlHba5.jpg,https://image.tmdb.org/t/p/w500/aX3Od8NVLgM7pMYgRpTPkwSrbSC.jpg
4385,Kingsglaive: Final Fantasy XV,"Animation, Science Fiction, Action",ja,6.8,1,55,2016-07-09,686,Takeshi Nozue,"Go Ayano, Shioli Kutsuna, Ayumi Fujimura, Keiji Fujiwara, Koichi Yamadera",,269980.0,1h 55 min,,"$269,980",4385,https://image.tmdb.org/t/p/w500/xGMgspge6uYoypRiasAmlluDlXH.jpg,https://image.tmdb.org/t/p/w500/eTfik9sRZTcaWIMJGVhmUqrbL0Q.jpg
4386,The Equalizer 2,"Action, Thriller, Crime",en,6.8,2,1,2018-07-19,5302,Antoine Fuqua,"Denzel Washington, Pedro Pascal, Ashton Sanders, Orson Bean, Bill Pullman",62000000.0,190400157.0,2h 1 min,"$62,000,000","$190,400,157",4386,https://image.tmdb.org/t/p/w500/cQvc9N6JiMVKqol3wcYrGshsIdZ.jpg,https://image.tmdb.org/t/p/w500/z7noaCJ4KtmhwHw7QcNtnMMo4Qy.jpg
4387,Free State of Jones,"Action, Drama, History, War",en,6.8,2,20,2016-06-24,1473,Gary Ross,"Matthew McConaughey, Gugu Mbatha-Raw, Mahershala Ali, Keri Russell, Jacob Lofland",50000000.0,25035950.0,2h 20 min,"$50,000,000","$25,035,950",4387,https://image.tmdb.org/t/p/w500/pKhJLNHu5Aw8BgxOJ90lCmg0j0f.jpg,https://image.tmdb.org/t/p/w500/crVDxx9KgNW7Bm1wyXqBYpzG2TS.jpg
4388,The Adjustment Bureau,"Science Fiction, Thriller, Romance",en,6.8,1,46,2011-03-03,4478,George Nolfi,"Matt Damon, Emily Blunt, John Slattery, Anthony Mackie, Michael Kelly",50200000.0,127900000.0,1h 46 min,"$50,200,000","$127,900,000",4388,https://image.tmdb.org/t/p/w500/A4wKf04g4DCVAWC67uPGozIJPGw.jpg,https://image.tmdb.org/t/p/w500/yPAYpLofITQ9pST80ZNBGIE2pfN.jpg
4389,Opera,"Horror, Thriller, Crime",it,6.8,1,47,1987-12-19,466,Dario Argento,"Cristina Marsillach, Ian Charleson, Urbano Barberini, Daria Nicolodi, Coralina Cataldi-Tassoni",8000000.0,,1h 47 min,"$8,000,000",,4389,https://image.tmdb.org/t/p/w500/v5VBvSVu2sWLAmyQhKQwBV5aPJA.jpg,https://image.tmdb.org/t/p/w500/jh1TMz3AUe40HbCigQ7weCDEW0d.jpg
4390,Death Sentence,"Action, Crime, Drama, Thriller",en,6.8,1,45,2007-08-31,1128,James Wan,"Kevin Bacon, Garrett Hedlund, Kelly Preston, Jordan Garrett, John Goodman",20000000.0,17000000.0,1h 45 min,"$20,000,000","$17,000,000",4390,https://image.tmdb.org/t/p/w500/3rdEAMh4a3pc7GO6fSkJwpt7BWX.jpg,https://image.tmdb.org/t/p/w500/jRLquZKTbFwCv43HUZ3iffJTYBR.jpg
4391,One Shot,Action,en,6.8,1,37,2021-11-05,846,James Nunn,"Scott Adkins, Ashley Greene, Ryan Phillippe, Emmanuel Imani, Dino Kelly",,29439.0,1h 37 min,,"$29,439",4391,https://image.tmdb.org/t/p/w500/3OXiTjU30gWtqxmx4BU9RVp2OTv.jpg,https://image.tmdb.org/t/p/w500/srJ7haOhfykoPOYPQrstOaFem08.jpg
4392,The King's Man,"Action, Adventure, Thriller",en,6.8,2,11,2021-12-22,4472,Matthew Vaughn,"Ralph Fiennes, Gemma Arterton, Rhys Ifans, Matthew Goode, Tom Hollander",100000000.0,125900000.0,2h 11 min,"$100,000,000","$125,900,000",4392,https://image.tmdb.org/t/p/w500/aq4Pwv5Xeuvj6HZKtxyd23e6bE9.jpg,https://image.tmdb.org/t/p/w500/4OTYefcAlaShn6TGVK33UxLW9R7.jpg
4393,Ali,Drama,en,6.8,2,37,2001-12-10,1690,Michael Mann,"Will Smith, Jamie Foxx, Jon Voight, Mario Van Peebles, Ron Silver",107000000.0,87700000.0,2h 37 min,"$107,000,000","$87,700,000",4393,https://image.tmdb.org/t/p/w500/egzfj0JpgrVfpMXF4tfHpzEYM70.jpg,https://image.tmdb.org/t/p/w500/gVtm7G5NtQxjFNA5ydqxslxjCuk.jpg
4394,Ice Age: Dawn of the Dinosaurs,"Animation, Comedy, Family, Adventure",en,6.8,1,34,2009-06-26,8243,Carlos Saldanha,"Ray Romano, John Leguizamo, Denis Leary, Queen Latifah, Simon Pegg",90000000.0,886686817.0,1h 34 min,"$90,000,000","$886,686,817",4394,https://image.tmdb.org/t/p/w500/cXOLaxcNjNAYmEx1trZxOTKhK3Q.jpg,https://image.tmdb.org/t/p/w500/gkxSIlZPEwGPimQ8TEE8C52cOSO.jpg
4395,Terrifier 2,"Horror, Thriller",en,6.8,2,18,2022-10-06,1987,Damien Leone,"David Howard Thornton, Lauren LaVera, Elliott Fullam, Sarah Voigt, Kailey Hyman",250000.0,15740003.0,2h 18 min,"$250,000","$15,740,003",4395,https://image.tmdb.org/t/p/w500/8gLhu8UFPZfH2Hv11JhTZkb9CVl.jpg,https://image.tmdb.org/t/p/w500/cRdA9xjHBbobw4LJFsQ3j1CgpVq.jpg
4396,Bridget Jones's Diary,"Comedy, Romance, Drama",en,6.8,1,37,2001-04-13,4979,Sharon Maguire,"Renée Zellweger, Colin Firth, Hugh Grant, Jim Broadbent, Gemma Jones",25000000.0,281929795.0,1h 37 min,"$25,000,000","$281,929,795",4396,https://image.tmdb.org/t/p/w500/dkauRl9TosBFikftrC3OVcKWDoz.jpg,https://image.tmdb.org/t/p/w500/imvV078HyWsa9jgDVLi4APgskrJ.jpg
4397,Blue Beetle,"Action, Science Fiction, Adventure",en,6.8,2,8,2023-08-16,2581,Ángel Manuel Soto,"Xolo Mariduena, Bruna Marquezine, Susan Sarandon, Raoul Max Trujillo, Belissa Escobedo",104000000.0,130788072.0,2h 8 min,"$104,000,000","$130,788,072",4397,https://image.tmdb.org/t/p/w500/mXLOHHc1Zeuwsl4xYKjKh2280oL.jpg,https://image.tmdb.org/t/p/w500/xzdOIL7261CWehsHOk3lnP0xqam.jpg
4398,Metro,"Action, Thriller",ru,6.8,2,10,2013-02-21,339,Anton Megerdichev,"Sergey Puskepalis, Anatoliy Belyy, Svetlana Khodchenkova, Katerina Shpitsa, Stanislav Duzhnikov",13000000.0,4463059.0,2h 10 min,"$13,000,000","$4,463,059",4398,https://image.tmdb.org/t/p/w500/1tMPVMl96fZvFSJRfWrgoKWxQqX.jpg,https://image.tmdb.org/t/p/w500/nxZvEaYnqa95QRkx529eR9FXy1D.jpg
4399,13 Going on 30,"Comedy, Fantasy, Romance",en,6.8,1,38,2004-04-13,5089,Gary Winick,"Jennifer Garner, Mark Ruffalo, Judy Greer, Andy Serkis, Kathy Baker",37000000.0,96500000.0,1h 38 min,"$37,000,000","$96,500,000",4399,https://image.tmdb.org/t/p/w500/iNZdSIfhSCMtRILDNyhLn8UKeSG.jpg,https://image.tmdb.org/t/p/w500/gBwujuep3xyjkPVbcLfhZ9sOHLP.jpg
4400,Mr. Jones,"Thriller, Drama, History",en,6.8,1,59,2019-10-03,396,Agnieszka Holland,"James Norton, Vanessa Kirby, Peter Sarsgaard, Joseph Mawle, Kenneth Cranham",,2855316.0,1h 59 min,,"$2,855,316",4400,https://image.tmdb.org/t/p/w500/vpCKOsAmKLD67mwugN6hrPvdPZl.jpg,https://image.tmdb.org/t/p/w500/nNjXu0eJYwewwwyTsBuXOmQEl5N.jpg
4401,The Mummy,"Horror, Drama, Fantasy",en,6.8,1,13,1932-12-22,615,Karl Freund,"Boris Karloff, Zita Johann, David Manners, Arthur Byron, Edward Van Sloan",196000.0,,1h 13 min,"$196,000",,4401,https://image.tmdb.org/t/p/w500/vSKpbZVvzqQcw6htiyEinbCY9vq.jpg,https://image.tmdb.org/t/p/w500/nbUNY5dKHtRIeTkO9z66ITFxM9E.jpg
4402,The 'Burbs,"Comedy, Horror, Thriller",en,6.8,1,42,1989-02-17,1212,Joe Dante,"Tom Hanks, Bruce Dern, Carrie Fisher, Rick Ducommun, Wendy Schaal",18000000.0,49100000.0,1h 42 min,"$18,000,000","$49,100,000",4402,https://image.tmdb.org/t/p/w500/vrVPAcv2njVdnkqhBwGBc7UxCjz.jpg,https://image.tmdb.org/t/p/w500/pyeknyOKRLBd4ROOeYL6kV103ov.jpg
4403,Young Sherlock Holmes,"Mystery, Adventure",en,6.8,1,49,1985-12-04,611,Barry Levinson,"Nicholas Rowe, Alan Cox, Sophie Ward, Anthony Higgins, Susan Fleetwood",18000000.0,63700000.0,1h 49 min,"$18,000,000","$63,700,000",4403,https://image.tmdb.org/t/p/w500/aOxVYvQoAfNSns4hW5Ah55GBzgq.jpg,https://image.tmdb.org/t/p/w500/depMebS7tRuR8ebxghxdkIlnX3s.jpg
4404,Serial Mom,"Comedy, Crime",en,6.8,1,34,1994-04-13,678,John Waters,"Kathleen Turner, Sam Waterston, Ricki Lake, Matthew Lillard, Scott Morgan",13000000.0,7820688.0,1h 34 min,"$13,000,000","$7,820,688",4404,https://image.tmdb.org/t/p/w500/svjDGRzT5IsR1odhBOPPBLSF4sm.jpg,https://image.tmdb.org/t/p/w500/nqdwkjcIN3AFvV1ITbCHKQ4GRBT.jpg
4405,Frankie and Johnny,"Drama, Romance, Comedy",en,6.8,1,58,1991-10-11,559,Garry Marshall,"Al Pacino, Michelle Pfeiffer, Hector Elizondo, Nathan Lane, Jane Morris",29000000.0,22773535.0,1h 58 min,"$29,000,000","$22,773,535",4405,https://image.tmdb.org/t/p/w500/zSOh7hriX4mQNVxhCz1yVY4aykn.jpg,https://image.tmdb.org/t/p/w500/mERvK6DOw4WH6Lvx5NOcBELg4xW.jpg
4406,Sixty Minutes,Action,de,6.7,1,29,2024-01-19,556,Oliver Kienle,"Emilio Sakraya, Dennis Mojen, Marie Mouroum, Paul Wollin, Florian Schmidtke",,,1h 29 min,,,4406,https://image.tmdb.org/t/p/w500/jojfbnIHGsRpodIood3OQoqA45Y.jpg,https://image.tmdb.org/t/p/w500/adNMDatnEnIEo4LUo1KyhouP6VA.jpg
4407,Shadow,"Action, War",zh,6.7,1,56,2018-09-30,378,Zhang Yimou,"Deng Chao, Sun Li, Ryan Zheng Kai, Wang Qian-yuan, Wang Jingchun",44005000.0,91708374.0,1h 56 min,"$44,005,000","$91,708,374",4407,https://image.tmdb.org/t/p/w500/qVXFyASEt1kLpZv9EYze0S0mZe4.jpg,https://image.tmdb.org/t/p/w500/bk2NtbQh84QEsL2bKVCbFx3ZOUa.jpg
4408,Life Is a Long Quiet River,Comedy,fr,6.7,1,30,1988-02-03,413,Étienne Chatiliez,"Benoît Magimel, Valérie Lalande, Catherine Hiegel, Daniel Gélin, Hélène Vincent",,,1h 30 min,,,4408,https://image.tmdb.org/t/p/w500/nYLueszPL3jydtdyXY0f6rNeFA5.jpg,https://image.tmdb.org/t/p/w500/veVadjT1OFnU34KOupKy8pUFp7o.jpg
4409,Acrimony,"Drama, Thriller",en,6.7,2,0,2018-03-30,377,Tyler Perry,"Taraji P. Henson, Lyriq Bent, Crystle Stewart, Danielle Nicolet, Ptosha Storey",20000000.0,34800000.0,2h 0 min,"$20,000,000","$34,800,000",4409,https://image.tmdb.org/t/p/w500/upURIW6jeEcTJKpaJeoNw5jbcr1.jpg,https://image.tmdb.org/t/p/w500/h9USMzm43BZyUXc45OZAPlPBUjZ.jpg
4410,The Big Kahuna,"Comedy, Drama",en,6.7,1,30,1999-11-17,350,John Swanbeck,"Kevin Spacey, Danny DeVito, Peter Facinelli, Paul Dawson, Christopher Donahue",7000000.0,3728888.0,1h 30 min,"$7,000,000","$3,728,888",4410,https://image.tmdb.org/t/p/w500/sMhWWdW6V3HXFanELFA1oHdvboS.jpg,https://image.tmdb.org/t/p/w500/90sruxPLYoCzYnaFEVzxfpkGjG5.jpg
4411,The Tree of Life,"Drama, Fantasy",en,6.7,2,19,2011-05-17,3037,Terrence Malick,"Brad Pitt, Sean Penn, Jessica Chastain, Hunter McCracken, Laramie Eppler",32000000.0,54700000.0,2h 19 min,"$32,000,000","$54,700,000",4411,https://image.tmdb.org/t/p/w500/l8cwuB5WJSoj4uMAsnzuHBOMaSJ.jpg,https://image.tmdb.org/t/p/w500/krDjqWqLAewVYiU8fDQLHO7gPmf.jpg
4412,Freaks,Science Fiction,en,6.7,1,45,2019-09-12,1124,Zach Lipovsky,"Emile Hirsch, Bruce Dern, Grace Park, Amanda Crew, Lexy Kolker",2000.0,368410.0,1h 45 min,"$2,000","$368,410",4412,https://image.tmdb.org/t/p/w500/kc2cvuqESIiRX5QoZOoMTBq18kQ.jpg,https://image.tmdb.org/t/p/w500/4RVYNmNJVAfuB2E6YSnimnTDGvQ.jpg
4413,Capricorn One,"Drama, Action, Thriller, Science Fiction",en,6.7,2,3,1977-12-10,446,Peter Hyams,"Elliott Gould, James Brolin, Brenda Vaccaro, Sam Waterston, O.J. Simpson",5000000.0,12000000.0,2h 3 min,"$5,000,000","$12,000,000",4413,https://image.tmdb.org/t/p/w500/bxsCARg2rxQ2PzFW5ZsADLT9e9c.jpg,https://image.tmdb.org/t/p/w500/50XtNcNSGb2MnzPbOmIiESfinVo.jpg
